pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA_x,HODESH_TEUNA_x,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SHNAT_TEUNA_y,HODESH_TEUNA_y,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS
2023001258,1,1,1,6200,102,215,,30023,,,,,20,2023,5,26,51,1,1,6,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,1,175777,659141,2,3,2023,5,2,1980,13,1,10,2,8600,2,4,1,1,5,51,512,0,14,1,1,
2023001265,1,1,1,5000,335,336,,550225,,,,,20,2023,12,10,70,4,5,1,0,3,1,8,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,1,5,51,511,0,13,1,184323,668576,0,1,2023,12,3,0,17,1,,5,5000,3,1,9,1,5,51,511,0,13,1,1,
2023001265,1,1,1,5000,335,336,,550225,,,,,20,2023,12,10,70,4,5,1,0,3,1,8,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,1,5,51,511,0,13,1,184323,668576,1,2,2023,12,1,1978,13,1,3,1,5000,0,0,8,1,5,51,511,0,13,1,,
2023001378,1,1,1,8700,147,280,,10680048,,,,,51,2023,8,20,91,4,5,1,0,3,2,8,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189451,676806,1,2,2023,8,1,1966,16,1,1,1,8700,0,0,8,1,4,42,421,0,15,1,,
2023001378,1,1,1,8700,147,280,,10680048,,,,,51,2023,8,20,91,4,5,1,0,3,2,8,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189451,676806,2,1,2023,8,2,0,4,1,23,4,8700,3,8,1,1,4,42,421,0,15,1,,
2023001444,1,1,1,7200,103,212,,7420002,,,,,52,2023,4,18,46,4,1,3,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,15,1,181005,647998,1,1,2023,4,2,1986,11,1,1,1,3000,3,2,1,1,1,11,111,0,12,1,,
2023001444,1,1,1,7200,103,212,,7420002,,,,,52,2023,4,18,46,4,1,3,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,15,1,181005,647998,2,2,2023,4,2,2020,5,2,1,1,8400,3,2,1,1,4,44,441,0,14,1,,
2023001444,1,1,1,7200,103,212,,7420002,,,,,52,2023,4,18,46,4,1,3,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,15,1,181005,647998,2,3,2023,4,3,0,5,2,1,1,8400,3,3,1,1,4,44,441,0,14,1,,
2023001452,1,1,1,6600,111,113,,11100006,,,,,20,2023,8,21,47,4,1,2,1,3,2,9,0,5,5,1,1,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181289,658132,1,2,2023,8,2,1998,9,1,24,1,4000,3,2,1,1,3,31,311,0,13,1,,
2023001452,1,1,1,6600,111,113,,11100006,,,,,20,2023,8,21,47,4,1,2,1,3,2,9,0,5,5,1,1,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181289,658132,2,1,2023,8,2,2006,7,2,1,1,6600,3,2,1,1,5,51,513,0,14,1,,
2023001462,1,1,1,7100,1026,1062,,8830021,,,,,38,2023,6,26,68,4,1,2,0,3,2,8,3,0,1,1,2,3,11,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160572,620557,1,2,2023,6,1,2017,5,2,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023001462,1,1,1,7100,1026,1062,,8830021,,,,,38,2023,6,26,68,4,1,2,0,3,2,8,3,0,1,1,2,3,11,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160572,620557,2,1,2023,6,2,1993,15,1,1,1,7100,3,2,1,1,6,61,614,0,14,1,,
2023001550,1,1,1,5000,2378,2216,,13370814,,,,,20,2023,4,27,64,4,1,5,1,3,1,9,3,0,1,1,0,5,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178633,662478,0,1,2023,4,3,0,6,1,,5,1052,3,1,9,1,6,62,625,53,33,1,,
2023001550,1,1,1,5000,2378,2216,,13370814,,,,,20,2023,4,27,64,4,1,5,1,3,1,9,3,0,1,1,0,5,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178633,662478,1,2,2023,4,1,0,99,0,23,5,0,0,0,8,1,,99,,,,1,,
2023001590,1,1,1,9000,921,964,,60022,,,,,34,2023,12,21,72,4,5,5,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180188,572345,1,1,2023,12,2,1996,11,1,1,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023001590,1,1,1,9000,921,964,,60022,,,,,34,2023,12,21,72,4,5,5,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180188,572345,2,2,2023,12,1,2020,5,1,1,5,9000,0,0,8,1,6,62,623,0,13,1,,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,1,2,2023,9,2,1987,11,1,3,1,6200,3,2,1,1,5,51,513,0,14,1,,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,2,3,2023,9,2,2001,8,1,1,1,2640,2,2,1,2,4,42,422,0,15,1,3,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,3,1,2023,9,3,0,6,1,1,1,5000,3,3,1,1,5,51,511,0,13,1,,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,3,4,2023,9,2,2019,5,2,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,4,6,2023,9,2,1992,10,1,19,2,7200,3,4,1,1,4,44,442,0,15,1,,
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521,5,5,2023,9,1,2009,7,1,1,1,6600,0,0,8,2,5,51,513,0,14,1,,
2023001714,1,1,1,3000,1105,1106,,26620214,,,,,61,2023,4,18,31,4,1,3,1,3,2,9,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218957,632486,1,1,2023,4,2,2014,6,1,9,2,3000,3,4,1,1,1,11,111,0,12,1,1,
2023001714,1,1,1,3000,1105,1106,,26620214,,,,,61,2023,4,18,31,4,1,3,1,3,2,9,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218957,632486,2,2,2023,4,1,2007,8,1,24,1,0,0,0,8,1,,99,,,,1,,
2023001720,1,1,1,4000,592,988,,17340323,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196626,746612,1,1,2023,9,2,2005,9,1,1,1,168,3,2,1,3,4,41,411,0,16,1,,
2023001720,1,1,1,4000,592,988,,17340323,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196626,746612,1,2,2023,9,3,0,9,2,1,1,4000,3,3,3,1,3,31,311,0,13,1,,
2023001720,1,1,1,4000,592,988,,17340323,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196626,746612,2,3,2023,9,1,1998,9,2,1,5,4000,0,0,8,1,3,31,311,0,13,1,,
2023001758,1,1,1,5000,1011,180,,20700111,,,,,20,2023,2,20,67,4,1,2,1,3,3,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180659,667465,1,2,2023,2,1,1973,14,1,11,1,8600,0,0,8,1,5,51,512,0,14,1,,
2023001758,1,1,1,5000,1011,180,,20700111,,,,,20,2023,2,20,67,4,1,2,1,3,3,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180659,667465,2,1,2023,2,2,1996,12,2,1,1,2730,3,2,1,2,4,41,412,0,26,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,1,2,2023,4,3,0,3,2,12,1,7000,3,3,2,1,4,43,432,0,15,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,1,3,2023,4,2,1998,9,1,12,1,7000,3,2,1,1,4,43,432,0,15,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,1,4,2023,4,3,0,4,2,12,1,9400,3,3,1,1,4,42,422,0,16,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,1,6,2023,4,3,0,3,2,12,1,7000,3,3,2,1,4,43,432,0,15,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,2,5,2023,4,3,0,11,2,1,5,2650,3,3,8,1,5,51,511,0,16,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,2,7,2023,4,2,1978,13,1,1,5,9700,3,2,1,1,4,42,421,0,15,1,,
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646,3,1,2023,4,2,2020,5,1,1,5,6400,3,2,1,1,5,51,511,0,14,1,,
2023001811,1,1,1,3000,429,801,,10910146,,,,,61,2023,6,28,34,4,1,4,1,2,1,9,3,0,1,1,4,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,220581,631619,0,2,2023,6,3,0,12,2,,5,1200,2,1,9,1,4,43,431,0,15,1,1,
2023001811,1,1,1,3000,429,801,,10910146,,,,,61,2023,6,28,34,4,1,4,1,2,1,9,3,0,1,1,4,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,220581,631619,1,1,2023,6,1,2018,7,2,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023001833,1,1,1,7400,139,408,,7950012,,,,,51,2023,7,26,52,4,1,4,0,3,1,8,0,2,1,1,5,3,1,1,1,1,9,9,6,8,0,9,4,41,411,0,13,1,187201,692844,0,2,2023,7,3,0,7,2,,5,7400,3,1,9,3,4,41,411,0,13,1,,
2023001833,1,1,1,7400,139,408,,7950012,,,,,51,2023,7,26,52,4,1,4,0,3,1,8,0,2,1,1,5,3,1,1,1,1,9,9,6,8,0,9,4,41,411,0,13,1,187201,692844,1,1,2023,7,1,0,99,0,8,5,0,0,0,8,1,,99,,,,1,,
2023001841,1,1,1,2034,102,104,,80001,,,,,12,2023,3,27,54,4,1,2,9,3,10,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,2,21,213,99,17,1,251300,765310,1,1,2023,3,1,2022,4,1,14,4,2034,0,0,8,1,2,21,213,99,17,1,,
2023001841,1,1,1,2034,102,104,,80001,,,,,12,2023,3,27,54,4,1,2,9,3,10,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,2,21,213,99,17,1,251300,765310,1,2,2023,3,3,0,4,2,14,4,2034,3,3,1,1,2,21,213,99,17,1,3,
2023001986,1,1,1,7400,417,532,,150031,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2,1,1,9,9,9,1,1,9,4,41,411,0,13,1,186868,692764,0,1,2023,1,3,0,14,2,,5,7400,3,1,9,1,4,41,411,0,13,1,1,
2023001986,1,1,1,7400,417,532,,150031,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2,1,1,9,9,9,1,1,9,4,41,411,0,13,1,186868,692764,1,3,2023,1,1,2018,5,2,17,1,2730,0,0,8,2,4,41,412,0,26,1,,
2023001986,1,1,1,7400,417,532,,150031,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2,1,1,9,9,9,1,1,9,4,41,411,0,13,1,186868,692764,2,2,2023,1,1,2018,5,1,1,5,1290,0,0,8,2,4,41,412,99,28,1,,
2023002002,1,1,1,6200,201,,,,,,,,20,2023,8,30,31,4,1,4,1,3,2,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176444,659539,1,2,2023,8,2,1989,15,1,22,5,6200,3,8,1,1,5,51,513,0,14,1,,
2023002002,1,1,1,6200,201,,,,,,,,20,2023,8,30,31,4,1,4,1,3,2,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176444,659539,2,1,2023,8,1,2013,8,2,1,5,6200,0,0,8,3,5,51,513,0,14,1,,
2023002049,1,1,1,5000,2342,2383,,60822,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179191,662310,1,3,2023,9,2,2001,8,1,1,5,0,3,2,1,2,,99,,,,1,,
2023002049,1,1,1,5000,2342,2383,,60822,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179191,662310,1,4,2023,9,3,0,7,2,1,5,70,3,3,1,1,6,61,613,0,13,1,,
2023002049,1,1,1,5000,2342,2383,,60822,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179191,662310,2,1,2023,9,2,2007,7,1,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023002049,1,1,1,5000,2342,2383,,60822,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179191,662310,2,2,2023,9,3,0,7,2,1,5,5000,3,3,1,1,5,51,511,0,13,1,,
2023002093,1,1,1,166,127,187,,430053,,,,,38,2023,7,12,52,4,1,4,0,2,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,44,441,99,16,1,172506,632958,1,2,2023,7,1,2021,8,1,1,1,8300,0,0,8,4,4,44,442,0,13,1,,
2023002093,1,1,1,166,127,187,,430053,,,,,38,2023,7,12,52,4,1,4,0,2,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,44,441,99,16,1,172506,632958,2,1,2023,7,2,2019,6,2,1,1,1286,2,2,1,2,6,62,623,99,27,1,3,
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480,1,2,2023,5,2,1981,14,1,1,1,9000,3,2,1,1,6,62,623,0,13,1,,
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480,2,1,2023,5,2,2008,8,2,1,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480,2,5,2023,5,3,0,8,1,1,5,5000,3,3,1,1,5,51,511,0,13,1,,
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480,3,3,2023,5,3,0,2,1,18,5,9000,3,3,1,3,6,62,623,0,13,1,,
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480,3,4,2023,5,1,1995,10,1,18,5,1060,0,0,8,2,6,62,623,99,27,1,,
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513,1,2,2023,4,2,2009,8,1,1,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513,1,5,2023,4,3,0,13,1,1,1,9000,3,3,1,1,6,62,623,0,13,1,,
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513,2,4,2023,4,1,0,99,0,1,5,0,0,0,8,1,,99,,,,1,,
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513,3,1,2023,4,2,2010,7,2,1,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513,4,3,2023,4,2,2020,5,1,1,5,1054,3,2,1,2,6,62,623,99,26,1,,
2023002203,1,1,1,5000,916,456,,9920422,,,,,20,2023,12,5,73,4,5,3,0,3,1,8,1,0,1,1,2,3,3,1,1,1,9,9,9,3,3,1,5,51,511,0,13,1,180176,666045,0,2,2023,12,3,0,4,2,,5,5000,3,1,9,1,5,51,511,0,13,1,,
2023002203,1,1,1,5000,916,456,,9920422,,,,,20,2023,12,5,73,4,5,3,0,3,1,8,1,0,1,1,2,3,3,1,1,1,9,9,9,3,3,1,5,51,511,0,13,1,180176,666045,1,1,2023,12,1,1998,9,1,1,1,249,0,0,8,1,4,42,422,20,31,1,,
2023002243,1,1,1,7900,424,612,,17400001,,,,,51,2023,2,7,58,4,1,3,1,3,2,8,0,2,2,1,5,3,1,2,9,2,9,9,9,0,0,9,4,42,422,0,13,1,191053,664490,1,1,2023,2,2,2017,7,2,1,5,7900,3,2,1,1,4,42,422,0,13,1,,
2023002243,1,1,1,7900,424,612,,17400001,,,,,51,2023,2,7,58,4,1,3,1,3,2,8,0,2,2,1,5,3,1,2,9,2,9,9,9,0,0,9,4,42,422,0,13,1,191053,664490,2,2,2023,2,2,2014,7,1,1,5,7900,3,2,1,1,4,42,422,0,13,1,,
2023002252,1,1,1,70,302,165,,7920011,,,,,38,2023,7,14,23,4,5,6,1,3,2,8,0,3,3,1,3,3,6,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166921,633332,1,1,2023,7,2,2018,6,1,1,1,70,3,2,1,1,6,61,613,0,13,1,,
2023002252,1,1,1,70,302,165,,7920011,,,,,38,2023,7,14,23,4,5,6,1,3,2,8,0,3,3,1,3,3,6,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166921,633332,2,2,2023,7,2,1991,11,1,1,1,0,3,2,1,1,,99,,,,1,,
2023002283,1,1,1,9000,353,366,,10510052,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,177689,573589,1,2,2023,4,1,1977,15,1,24,5,9000,0,0,8,1,6,62,623,0,13,1,,
2023002283,1,1,1,9000,353,366,,10510052,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,177689,573589,2,1,2023,4,2,2008,7,2,1,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023002283,1,1,1,9000,353,366,,10510052,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,177689,573589,3,3,2023,4,2,2005,9,2,1,5,9000,3,2,1,3,6,62,623,0,13,1,,
2023002330,1,1,1,6100,305,503,,7880015,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,13,1,183979,666535,1,1,2023,1,1,1986,12,1,1,1,3770,0,0,8,1,7,74,740,73,19,1,,
2023002330,1,1,1,6100,305,503,,7880015,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,13,1,183979,666535,2,3,2023,1,1,1980,12,1,2,1,8300,0,0,8,1,4,44,442,0,13,1,,
2023002330,1,1,1,6100,305,503,,7880015,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,13,1,183979,666535,3,2,2023,1,2,2019,5,1,10,2,6100,2,4,1,1,5,51,512,0,13,1,1,
2023002367,1,1,1,8700,103,375,,9550002,,,,,51,2023,1,4,59,4,1,4,1,3,5,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,187097,676713,1,1,2023,1,2,1967,16,2,1,5,8600,3,2,1,1,5,51,512,0,14,1,1,
2023002367,1,1,1,8700,103,375,,9550002,,,,,51,2023,1,4,59,4,1,4,1,3,5,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,187097,676713,2,2,2023,1,2,1993,10,1,11,5,0,3,2,1,2,,99,,,,1,,
2023002391,1,1,1,3000,1150,983,,92872805,,,,,61,2023,11,22,33,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,1,3,1,1,11,111,0,12,1,216814,633142,0,2,2023,11,3,0,2,1,,5,2610,3,1,9,1,1,11,112,0,14,1,,
2023002391,1,1,1,3000,1150,983,,92872805,,,,,61,2023,11,22,33,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,1,3,1,1,11,111,0,12,1,216814,633142,1,1,2023,11,1,1992,14,1,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,1,4,2023,9,1,1976,15,1,1,5,2100,0,0,8,1,3,31,311,0,16,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,2,1,2023,9,3,0,12,2,11,4,4000,3,3,8,2,3,31,311,0,13,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,2,2,2023,9,3,0,16,2,11,5,4000,3,3,8,2,3,31,311,0,13,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,2,3,2023,9,3,0,17,2,11,5,4000,3,3,8,2,3,31,311,0,13,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,2,5,2023,9,3,0,15,2,11,5,4000,3,3,8,2,3,31,311,0,13,1,,
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531,2,6,2023,9,1,1979,13,1,11,1,4000,0,0,8,1,3,31,311,0,13,1,,
2023002406,1,1,1,2630,168,399,,8590059,,,,,38,2023,3,14,58,4,1,3,0,3,2,8,0,3,1,1,4,3,1,6,1,1,9,9,9,0,0,9,6,61,612,0,15,1,179004,611942,1,1,2023,3,2,2004,8,1,1,5,8400,3,2,1,1,4,44,441,0,14,1,,
2023002406,1,1,1,2630,168,399,,8590059,,,,,38,2023,3,14,58,4,1,3,0,3,2,8,0,3,1,1,4,3,1,6,1,1,9,9,9,0,0,9,6,61,612,0,15,1,179004,611942,2,2,2023,3,2,1989,11,2,1,5,2630,3,2,1,1,6,61,612,0,15,1,,
2023002456,1,1,1,3000,4753,4752,,24410661,,,,,61,2023,5,15,92,4,5,2,1,3,2,9,0,3,1,0,3,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222802,636986,1,3,2023,5,1,1997,11,1,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023002456,1,1,1,3000,4753,4752,,24410661,,,,,61,2023,5,15,92,4,5,2,1,3,2,9,0,3,1,0,3,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222802,636986,2,1,2023,5,3,0,10,2,1,1,3000,3,3,1,2,1,11,111,0,12,1,,
